rank,address,wallet,buy_tx,buy_block,usdc,venue,nonce,eth
482,0x1c53d7658959a57648b8fdc07f864f33f821b202,delegated,0x06bdd5e3c5079b1c285a6bab0f92a1de6fe90675b83f8f5770560f973b5fad88,49908191,850.012113,LI.FI diamond,3235,0.002236812215386784
483,0x2b645cf67fb09854ba7d7bc69b5ececcab92556b,plain,0x95d1e6010eed5744aaf7ce47d2731efb2a12811b13e018570040b05a2eabb899,49908030,1014,LI.FI diamond,1343,0.06100815278196112
484,0x6891b7bcfa3f401151582ef1aa564bd75b480619,plain,0x6a1d0e2789e250c3c5d581289f15a737f42559aaea9e46857c6756c575ed17f1,49907127,400,LI.FI diamond,175,0.000504866577459323
485,0xefc5ff84594ebf147dceaeb5c41079672cf0d85c,plain,0xef8920559d93e1e3fbeeee1fcc520a94e9e38d8f2735e448206891f6897e27ed,49906699,2510,LI.FI diamond,8795,0.427880486295712
486,0xe3d9b83941973e96a7950b82ebeb0da7ab0eb0cf,delegated,0x147725dbf29dd756850f9801a88ec35da9987ce062011d52f3a995c597a0227e,49905619,250,LI.FI diamond,12,0.000465093441432715
487,0xe303d0124b0072291d36bc4a98da467eb06b4cc9,plain,0xaf541fe972946580745ecfa7cec79320a581ab70528dfe768899d025e35fa077,49904417,5000,LI.FI diamond,87814,7.821972818093621
488,0xbe37d30b62afee175bdee3bc0a0750f884003ad8,delegated,0x8c13579e9a5839a5320ce94880aa34b004ae66dfcb6c7ecf1cb8281ace1ccceb,49904331,600,LI.FI diamond,20,0.000016731617267938
489,0x5f0c6c3ac811d6af97f0c54dd7fcc868015979f8,delegated,0x10db4212a8b7cfac3c362e98b8f26020f4a8f87ae2d08604917da4552b093ad7,49904144,280,LI.FI diamond,351,0.005302864697636564
490,0x530df38ca701262e5520854ef346da4d1aecbd5b,plain,0x4b1860a0a1d2fce1782d99c879f26a185499f0b8e53732521a8ef063101da145,49904037,1733.573362,LI.FI diamond,578,0.008683991804076013
491,0x0fffb7648461beead3b49f417747ba5d59adf401,plain,0x29c0afe6407724ec5861cdd8df8c0e4013cd9ddc24da7729d32569fa7d024932,49903711,1179.741267,LI.FI diamond,6,0.000453040348330012
492,0x11f0418107c318088a37464049c6c6abe576a0c5,delegated,0x38a8ebdad93a34361a58677eae5715512c76ea6a057a0137b2a09d65bfead74a,49903653,497,LI.FI diamond,301,0.009623229033297752
493,0x6a7218f198657bd709bfaa9f597a0522b26cc29f,delegated,0x3a95518a95f52c160eef7b9f60173c098e06c299905f487bedd1808cbd667e96,49902478,400,LI.FI diamond,121,0.000279982668657694
494,0x7a78c0d018edb4f41b76c0cb8ae1ec6c6e11c57c,plain,0x2da772c640a37215bf8a553617067199da6373e11bddeef844d125dfa5d51ecd,49901574,30000,LI.FI diamond,4920,0.012022296615559864
495,0x072ab8b22c7c7b4dd2b3367c6e7445d6c9e3cb2f,plain,0x692b1be20bb8343d2511672b2336d0a79bfb856c2e0c2116a34bb5491718b61b,49901551,1006.048359,LI.FI diamond,5380,0.010193095225943395
496,0x77e7c2a3b6e9a017928d2a9d9c95b19490158a6e,plain,0x8c0706547581e40550c25262eefa7a782078c9e682944a44e9d4b3217180c5b0,49901379,4100,LI.FI diamond,51,0.01018716623410268
497,0xba6ed2abfe3aea28489e243ca3d51a562e0afbcc,delegated,0xac32a7ae4cda331963770394921aa540a57e47526f5a71537088c60d01bbe03b,49901368,1000,LI.FI diamond,9,0.000093598169001256
498,0xf501823375120c6927aab11a3fdcd171d868972b,delegated,0x0033f2923cd7348f1deb28795ce134e2969b1760153e92313225ec6d183c3ccc,49901090,266.424832,LI.FI diamond,227,0.003674706754229904
499,0x2b7815fe62d1487b0eb728cc3bcc7b5a8f9c83a2,delegated,0x8f4185504c98002328789309dc5c969f0df3c0b61276ee47ce05f7d6e6d74a6e,49900646,227.045258,LI.FI diamond,2967,0.10706309981192043
500,0x011c4f036d68d0a6d0b55b31b37e0dff04e1c41a,delegated,0x8a09d8e0da818c2c7bbd2c0a60ca9d6258329f844a7e7be933a8927556e2d33a,49900204,370,LI.FI diamond,1085,0.000859410988587801
501,0x8b8f44ff0a0ebcd01488014c25107908905056dc,delegated,0xe52f197ca2e9ec9408cb4594650a4fdeb57986e2bdf586b88c6f2d0ae4a9a926,49898264,243.998809,LI.FI diamond,102,4.260016949e-9
502,0xbc0b8482ab2cee2c527f1c83f5d97bac7cf2bc37,delegated,0xe791c671db9de960e08f2b1af7b29dbf5758bba44ab24613fea1b0bd20a9264b,49897527,1399.917724,LI.FI diamond,24,0.003494265885215598
503,0xffbda516c15fa92452ff051f9597bb90088f1338,delegated,0x248d5acce764926023ff7c2570a22a2104d47850ead502894bd7105e5d3756e0,49897392,509.746756,LI.FI diamond,15,0.013372794780340652
504,0x1d467de74c2e059d9b5f29b01da4b34fd81b8fd8,plain,0x2bd547bcdf995cac7d041616781aa7f9584905a6abe8aa3c9a61daed036379c3,49897074,9953.808009,LI.FI diamond,231,0.006861298983370437
505,0xe68d92f76c4840205535730ccae4220124766922,plain,0x6e2241816a7f3a0fd548d3dae3e4ae1ff626fad82a8a8d3e2f7305b298b42783,49896745,1026.280208,LI.FI diamond,2587,0.000076426835262432
506,0xa1c1a38745a8bb781047af8403fb5b61db996284,delegated,0x08c141ce84e144195dead9914e9273f678df8dd6208fcdbb8a8e4211eac2c27d,49896651,239.155492,LI.FI diamond,303,0.002960687560669409
507,0x100d5164fc8c65df61fea01330948f435bb12100,plain,0x919c5fc555600cda038b8b0dc2e4b22b194f6ae35277fad1bcf4a1b1163428b8,49896651,956.309769,LI.FI diamond,2225,0.00042870908670011
508,0x653a04b2f7296ba9d42ce7cf6b437ba14a005da7,delegated,0x10d917dc2b23ff54e5635118fff9c8d1ade40205990ae6dd548e2df227d4e0f2,49896586,406.723582,LI.FI diamond,957,0.002171187623064434
509,0xd818c3e31f785eac7d20758b5530570bd6e082a6,delegated,0x7f2f51bdb1f9f5695386354aadc2d98d70618a58639244a03e28cec11e9ee716,49894399,500,Socket gateway,82,0.000076868246663852
510,0x494bfaec977e2b031c063a6d9ba5bd2e500d32dd,delegated,0x37312a12445834c0bf105ad137fafbbb7683a1dc141490736dfb4ed95e497e6f,49894059,55156.074035,LI.FI diamond,1159,0.008251478818164628
511,0xf7b68b15c52d4ee5380f6dc8c5281fe10c9c410d,delegated,0x5d79bcc322100b345b2bd77c7ba17f340ad004a70f8999fbb334a656aa3773c8,49894030,500,LI.FI diamond,2401,0.000105231237833288
512,0x990dd042313fccbe4b39a5df318e3cd9a6ea90f3,plain,0x13f7f640d9706c3379ccb455cb23b00827a45d261f8886379f77da95f67f7872,49893883,300,Socket gateway,20,0.000512187341004914
513,0xd92456d117390ec0d29e5af2e53c4180e5c4cd5b,delegated,0x21884c6744175dd2c03dc2f03aca2058dd8e8e8d6750357d4af25347b36d2b6e,49893675,410,LI.FI diamond,484,6.6496214132e-8
514,0x3ecc3d24c804d239d5c5e43b5dce4dc0eae7cdd5,delegated,0x8e0619c025aa64dcfb3b4aa6dd97acdf7c587fe37ac2bdd6122cc43f38bdaebd,49893565,1086.70296,LI.FI diamond,625,0.000388738414220524
515,0xd61e067c458d2c03c899e7aac2f42a54aac40d44,plain,0x089abfa993ddabe882a2f61c15af4a7ea2509c732a692338986647261ab9b649,49893540,390.369,LI.FI diamond,122,0.005201212579440375
516,0x0067fbcbcb2e9a73972b2a661dffd6da25c09ec6,delegated,0x8bca2ba96e015efcc75e6623c1f6fe452d6bb0113f596ba462b742fffd0e835b,49893206,1001.043886,LI.FI diamond,260,0.000485139147532254
517,0x205e8d46dbec12db7dd4842453b7904cfaf9de42,delegated,0x00d07aea99b86b8c598d6ac8c20e7fb84c9453444c8cee9beb6f3f01e5627d14,49892461,997.2982,LI.FI diamond,1250,0.5091589841781461
518,0x0eb531ba9c9a38fa19393ff0ba360ab5ab79178a,delegated,0x5df9efb3a318a9835cf58daedaccf648f5ea833aaaf856b0a1c90ede761a99cd,49891916,568.754948,LI.FI diamond,13,0.0001
519,0x19f283c55011cdda0a05873fc15cd6aab48f73ee,delegated,0x727248d54edb4a7fae1d9878e501f8b390e6a4494d0c72f9c0076577d1518eef,49891905,5000,LI.FI diamond,124,0.002072287646827247
520,0x8c451604a08a36e65d7f7d56792e2eca4380c1de,delegated,0x3ce7d5567958820c484acac224ddf8e7b354e4aaf635de196e2b19d2f4ed480c,49891717,6476.35,LI.FI diamond,74,0.004064418099273347
521,0x8e3b18a20bd1ed1eda2d64b36f2ac0362200b165,delegated,0xd7137f2f94d6e497f59e42a79ff1aebf80df75da293f9d12ee71c205d05d734b,49891527,389.8,Socket gateway,48,0.000870928585071259
522,0xe7361ac8fa5d678029aeea262f07548fe1a0e8dd,delegated,0xc9d43acd7df02e366c879c5a415b9f9658f3804977fd68676344a1e7ff91e45f,49890190,312.679439,LI.FI diamond,31,0.000231310316073773
523,0xf787940f1ea5904c716fba907efbce2ed34b7358,plain,0xb22ff8e331c9312d89cdd2e457123a07c63ccc3d3526ede33fbea5f90dce830d,49888705,3073.218743,LI.FI diamond,5,1.7878744420879509
524,0xb53823bb2417cda8b85af24427d0e4d939b6fb0f,plain,0xb3a65027d8e785b9dd1d851d8237d58a79322d77d2aec4ec229a1900c2ee2e75,49888401,4320,LI.FI diamond,6,0.00143417448308127
525,0x553be22f719bc06e1ec741d4409c41e1c4db0112,delegated,0x2550606f3a78d71c747c3c9c4a49e7ef1a8467413d889c85c3c3b69313d610c8,49888222,796.898461,LI.FI diamond,16,0.5017527089230535
526,0x3a62d17a4ccb6cec7303703f7cc09e0b9a94d606,delegated,0x4802088d4c7610a5b05d9d051f823e833919463a91d92cb52f3c50323f1941a6,49887526,1348.503154,LI.FI diamond,154,0.000005696643506692
527,0x865f27824c54ec6c62aef36f69f6bc947fc3f0d3,delegated,0x7956b9b4ecf99dceb3696ed822f28ec68a083b6b4de384b3afb77b56965380d0,49887078,228.918869,LI.FI diamond,53,0.12336272443256997
528,0xa4bb00f70e11b7addecb35d5556e6c2e429ff897,delegated,0x754e97102d715d11ba680dd7984a7640cdc53dd4fe412304c4c6b825afbb379b,49885666,259.31,LI.FI diamond,118,0.04681646992620558
529,0x18afc0deb0e3ce87c7e52f765e7588a5597cf4a6,plain,0x29367ac4d1e88b1d1d0d25439701a285beb90960749494ec5a1c8bb89036dac3,49885574,685,Socket gateway,18,0.002848900720115811
530,0xcc1a28e79ef62cdeaaa130ac12387c734c1e53e9,delegated,0x1bf85d6286e0e9f69edb2ea3f989c4d099bf8626b6001ab11cbc8f29694f6acb,49885574,236.61,Socket gateway,49,0.00011140519001746
531,0x409e2e94df349454fcff971e1cd33118dec8950a,plain,0x93349089e8b59ed1e4b9f3cddac8ec6715f7fef60fe460216afa144aa098311b,49885429,1000,LI.FI diamond,122,0.003840880815561389
532,0x3b05df630e3c393ecc6383bf4fd1def43bf50ff9,plain,0x42fb80c52bcebe9e127047b96e222fc27295947a78055116a64528c472ec27ce,49885393,1999,LI.FI diamond,7,0.000811001988706646
533,0x23961ba530572ba79f37e6cdcd5ac3821cf50990,plain,0x5ba0311c6366d32f2caa47c6c28ba9d1a0445704532dc07894ae51083afb8dee,49884802,834.162309,Socket gateway,18,5.96180026704e-7
534,0x4a9665e72d312987f3377df632e7f19272d5ab81,delegated,0x551611a96b9d68164df76bd6fcf4844d38cdc2766845fc2307ba9bc98fdb29cd,49883760,290.1,Socket gateway,172,0.01180568192110994
535,0x966013bac1022d3fd63279ec6fcb7ff169b12457,delegated,0xb8e98637f606cb49267ac9a752bdb6716864951f33d3a2db815fc793b4b00cc2,49883749,400,LI.FI diamond,429,0.9447124859237397
536,0xfac2c8855c10cf01a8e89e6c8eb49249ce944ce4,plain,0xf33b967533a55212f029de28506f73a5897b757fa4058cb370a809ddee2c5216,49883635,384.580727,LI.FI diamond,61,0.006240437140069262
537,0xf41bfe4404c119407be5c7fed8e8f449d4c5a690,delegated,0x6690af19a8f4e62859237082fab36c266f2f33b3c7f73916c5607288d6e52ddd,49883430,350,LI.FI diamond,400,0.006006185107531237
538,0xdbb90b3b3ada7f69f63caddacfc0efbbc0fc9fde,delegated,0x7aea279ad504e02bc89829b728a95a0ab163bc9df9f7a69fd4a2fd8d6032da73,49883310,9833.932438,LI.FI diamond,542,0.001752468435748035
539,0x9405ab67394bf3613f90235b472940c565f82685,delegated,0x6fd423e4699658420e824170359d451ff3e862b52bb0707147d5ca9a806cb3c8,49883259,349.351674,LI.FI diamond,36,0.000301251087325839
540,0xf8378bfb1e38d1d8b9799342aaef9016fc52137a,plain,0x70ab0ccf4e98df7c92cf46db6915c3396525b514376c698e841a042260e6de77,49882780,420,LI.FI diamond,2019,0.1981219160896656
541,0x11323afc3c514f05a1105ebb85c09c989ca247a4,plain,0x398e1f07bb4521ca829f321e5e3f309dd2574b1fed13de0fc44f83a4e2095eff,49882645,5750,LI.FI diamond,23,0.1447143967642555
542,0xe4eb51d709d22fe02c42f68a0483fa70a772e984,delegated,0x2ff78a905892c7b5557473823748ed6fd252856882666f2fd16359a17ef5483e,49882081,300,LI.FI diamond,18,0.008693838587060397
543,0xb6945a4f560504a51ddc3fa4ab6013c4559a00eb,delegated,0xe842fe023e07f0d2f3385c9d100ceefc8de2c9da4b998f4b5d4833e9e5ff8873,49881391,360,LI.FI diamond,14028,0.005429743466801216
544,0x7a3f8c920cb96f0f05848dee6010506e40a6ce8c,delegated,0x8b7797a2aa4c76bcc5c956c4f093a2a9e501ead23211cbed227c78b2335a2962,49881356,1000,LI.FI diamond,32,0.003001726894173331
545,0x24728912c072b61d1618e6c9e454a1908deddc45,delegated,0x97d823664d12def9164ce758ea5367e8bdfd4f30e124d84b40c405701814faa9,49879501,538.216563,LI.FI diamond,216,0.010905568143386443
546,0x6102fb7b72936d10d1029573461cc2409979f49d,delegated,0x88e9cce7bbab0304f36557eeccf9606afefe39a04d4dc31450e1198d9647c2c7,49878919,500,LI.FI diamond,1350,0.00285811975599578
547,0x5bf408f4425e88558a5ce12ed0209c38342e0053,delegated,0x0df90cd0e0ec2205de180e58a65a60cb6edfe1eb838cfd15a43b25780d8b8416,49877857,658.658347,LI.FI diamond,47,0.001725243772799542
548,0xbb6a095cf73bf404df39528fca366b3ba938adbe,delegated,0x21dd30c897f98a409cd622c09ab1ebf80ff4dde123882b45e955298d160d1356,49877520,400,LI.FI diamond,231,0.000004892881403248
549,0x39c36bfc5814aff7cbb4040d1ab0c7835ae43050,plain,0xeeef776250f7d1cfc7a5e03eb1adaac798344f88ee8bcd59585343ccd8bc23bb,49876940,240.670392,LI.FI diamond,58,0.002021517449742069
550,0xab0dea681bd8648ec853505c55c6ef477e5552f8,delegated,0x07aaff8233bbfd774bc0969e96d2bfdc51040325a32ab2992df3aff2fa607dd3,49876622,450,LI.FI diamond,3965,0.002888054778034098
551,0xb4968ae81fdd1bc3b8fbf832ffda61bc337f5118,delegated,0x42de48d13446bd82b0d13ffc01a1eef1c5ed07d085ce73b1ca770d38ea785d16,49876534,1000,Socket gateway,26,0.002727074555585731
552,0x1484ab812a3b4da24967eb0281586ef5b6371074,plain,0xeb0f691b9d83b17faaee89a6ad3f3c1bd27e30bee6953acabef98b8a78a37254,49876167,3787.792969,Socket gateway,34,0.000001224768473761
553,0x38336683de8a067789dc5c85f1883c9572be5926,delegated,0x4e288a52a72840241334f6fc2dfaa060d2330d24558e69db3121ecc15e762774,49875945,7372,LI.FI diamond,25,0.001847141533332824
554,0xbb0234d37a35ecbfb8d5f00ff33eb11037c6e265,delegated,0x7902cb50edf63697f51a07a339b73a4681d841ac3ce54a46f9be048b6ea53dc1,49875494,507.687036,LI.FI diamond,2780,0.002468199652173393
555,0xd6348cfda42c8a37b6cf3576b1112f9cd2bfdb7b,delegated,0xd639b0bf99de21b39915d98bfcb6ed3dda1584009bd9a49d3f7afdcf7cf7bafd,49874848,500,LI.FI diamond,245,0.002751003176419021
556,0x6c19180a32b4e13b1aa55ca963bd6fb195ad2e90,delegated,0xdd4e58d2a0c64474eb9be51b1ca5028101b370198ba9ad86c8628c54be173ed7,49874793,763,LI.FI diamond,305,0.02658891018016765
557,0x110671bd5b97dc11411b7d0f335922f1aa3ed415,delegated,0x7abe7f4be9f76a80f78f22e31c6116cce3df5453ae5ade41533a7115a1e5f685,49874401,3277.056019,LI.FI diamond,763,0.015680033679261615
558,0x58a5f56ac2bec3679c28a120863ac062e32ee6f0,plain,0x65ae8b817d8ea8a6346b7367d7045ee018834a30b518e103bd91b7fabdb15da1,49874093,2500,LI.FI diamond,1018,0.006656637804729934
559,0xed2a45611b967df5647a17dfeaa0dec40806de54,delegated,0x3c9ef4b196718b7ff995db2fe03a4d13a2bf2cbd1fc0d599a6d2e1edd2d52b8e,49873959,2490,LI.FI diamond,8,0.49362356138676755
560,0xec6e5f58da69f457f12c9df0120b1379c0d16bc2,delegated,0xbf91e58d77ddfa3497e2a647f0a7966861cb8801d374bb32a79d1f771aa84731,49873514,395.999692,LI.FI diamond,166,0.000672778715970278
561,0x4808fffe9e6320c2c965eabee9f6e0ec8b748375,plain,0xc8674da7c6910ba452177c82df07434ae46bb31a1b574d27adfdffd8a1bb4f09,49873224,1010,LI.FI diamond,1330,0.007981502553337134
562,0x99acd5bbc57407aadacf3e4517649ec9b3ea69c3,delegated,0x82d5de489b1b38e296507ad35a35d3c5ec8c35c1c5a2865562d40023be6e3ad7,49873174,300,LI.FI diamond,17,0.00997849040826946
563,0xe731db8f56ffec2ff6c7b7c2994fa9c567f5dda4,delegated,0x7fcfe219e5dcc98d6b27bf431ea54bb80e0d6f0d99159eb731b9644341c4ca4f,49873032,1741,Socket gateway,19,0.000513977294717089
564,0x1f634951e81ae703ab36f8b776f476a73542d8fe,delegated,0x38a01b082c3fefc1edafb6f22419405666cccf45cbec3992aee78a7d9b6df76d,49872940,1223.9775,LI.FI diamond,41,3.270458334822404
565,0xf76ba62d09cf03ebd12aace14e727fdc8dd9e44d,delegated,0x964cbaa84f726f3764ffbaa51ee2de3ecf7e2a9147bd0dfd986b0f8ef39348e6,49872140,429.801,Socket gateway,15,4.35366277e-9
566,0x615b274fd1a404fe5f6c59f0b8310cc7f889a9cf,delegated,0xe76a5ed4d85624e0f95bd69b95bcc1063478e3c3607c5ec114934b39087b95d3,49871739,248.742309,LI.FI diamond,485,0.06799290577761995
567,0xe8d6fcc98f53a31a3e8f5a04f1d07200040840e1,plain,0xf13def2da3fede0d9719277c332ca38a1d2ac378d6855e31bf4730948dd6e65b,49871361,1916.922366,LI.FI diamond,28,0.000916603696028548
568,0x229fb668171140b56bf316009f09f6dff084e93b,plain,0x0a3ea1c346702b0bcac61463454cbfaea39917d09cc8e69fb57b51b0e26e23fd,49871196,1060,LI.FI diamond,12,0.04953724981809158
569,0x344725ee1d7dd83f2c05d746e32b3422187d4014,plain,0xa4360d2b08180a3898a2c017f38482c2b1e43d6402363e9b5119140437c1b7c6,49870876,696.765719,LI.FI diamond,63,0.000834725411949239
570,0x068d1d33e8c3966cfbc6be9d7550984e6d841767,delegated,0x915a9a1079f63664c51467745dc4fd85067306f198b76839e96d69dee17e36ed,49868502,1324.364145,Socket gateway,77,0.03577512066755997
571,0x5495e0e1a4f91f00e5ef04cd0a9af2b334ae1098,delegated,0x6ffaa1e58240448ce5c51f25851cd5a29a7454cc03a45398cc50933f3707540d,49867895,602.865175,LI.FI diamond,136,0.000613264938982647
572,0xcc2a6c936f3765b7adfc695960ffea5a9828d309,delegated,0x9e20ea2588a874596140ebce877fdb184beed0ee5b5bcef348860ac296448801,49867438,288.367793,LI.FI diamond,1764,0.009750848672937452
573,0xa645e89a04fa63bc4f3fae82f74b0c7f5d5aa512,delegated,0x276fa95accbe298d3f582ed3c36abcb9e911b1019980d5078d496a7bd0037d91,49867006,300,LI.FI diamond,1054,0.05454711838789606
574,0xf5266243d15f90b8625fe734676fb4739d1919a4,delegated,0xa6b533d09a8f33592fa9b1b7bd5fa07d82e1436b6c71f8455ef58593a90768a2,49866551,500,LI.FI diamond,46,0.000585220007409952
575,0x34ad417020d10b6c7ede4af24781525698670544,plain,0x4187c313ea2f71e004050cfd0de80249d33ac544fc1a19e2bb0ab6cdc88b74a0,49866485,576.970722,LI.FI diamond,36,0.000592202865954067
576,0xbafee8fd1331a26088183222edb4160462631665,delegated,0x488ed7935cbded82228810407b3e4bcbfcd68b244cc1ead30490982d67bb4747,49866386,2000,LI.FI diamond,23,0.004641592513459029
577,0x95b8b95947831962fb459fd88c28cd2a84965914,delegated,0x2c8fa4965a09a19a41a53efd7e5a6a521c5509d68dc9c370550247e8c307ce5d,49865864,2000,LI.FI diamond,298,0.001418297210219615
578,0x9121b902adcb9f9d30aeb370f0a34624dcd2396b,plain,0x154dd741a57aac22a3a8851e193398eaa2facbec02996b46922580edb86ff066,49864166,2794,Socket gateway,370,0.03961172388187301
579,0xb23b4e24f4c1a348f141a8727b864ff24b982614,delegated,0x116b67f6fd828398dcc85af714ccc387f1fba10d50195ca6c0f073522b17ae45,49863962,2000,LI.FI diamond,6224,0.009808874773155197
580,0xfbc1b02c161aa4d54c5a2511f94508758fb9f5c5,delegated,0xeea7bafb6ceb77f00f16f451da0e6a229d7b4800e403b83d3a4cc695581125cd,49863777,1000,LI.FI diamond,1504,0.001568747779875792
581,0xc1fa313fb7bded5c9292696c7fdeba9ee1fd1054,delegated,0x6c756344bb6b16debbd22ae7ebbdc7fe1d59857f627d2644ff79a4a66bc70dbf,49863218,15652,LI.FI diamond,208,0.000030395453323049
582,0x6339e1d96b3d8b924161a9a5c92418e35e52f014,plain,0x01bb951847bca0ffaac20bd1a450b61a277d6d87e9550b96cfbcc07b31682b65,49862909,1138.296929,LI.FI diamond,1040,0.003947378085938536
583,0x6947f763a87e2c0ceb1e0bc7c2f8e0bd96e88ec9,delegated,0x28a07ee99867b28270a53a3415e845a3ed09740b0969926aa98997891c31febd,49862179,550,LI.FI diamond,15191,0.000030386548598451
584,0x2d5d6acc4b14cf86d8a43676c817bdb85584dd07,delegated,0x2a7ad0230b28f71b9baa13db71576251e686a4c98b63af1d8b850c9331e49156,49861921,300.055546,LI.FI diamond,16,0.001151420551653403
585,0xe9a410ed3215899c3071d51058fe61315a183960,plain,0x00cd7cc04869ac9526dd95ab430836d5b1228b70a660e5261d042aa3b93c694a,49861742,500,LI.FI diamond,188,0.018099930437063597
586,0xf12b4b6499ea0c906f1896e0f12f2a6df694d685,plain,0x9230117c639791d3a6a5fc2c1fae406425ef1d5ac726953fd122451b3b25b683,49861523,1012,LI.FI diamond,1362,0.05346648234977116
587,0x82dcdf13e2a06376c6d57570301cd4379e34b974,delegated,0x4232bddd22fc8f8ea69dab0da2a6c05b3e4fcfb8daf193ceef81303d02966bbf,49861170,350,LI.FI diamond,18,0.000099302459834025
588,0x15419517cd7eb4cec6ea76f668acfdaa8e058bfb,delegated,0x128d0d5332794230d5cd1ede5e1b43bd7a4747ed5a4db6faf3f630b050f9e29f,49858695,230.32316,LI.FI diamond,167,0.02212559074510472
589,0x97fe9b309540e007ecc4f9965ccf05961fa009dc,delegated,0xdeb403d181fd7675aebd4f59e10c96cc808e2fcb4a41c47628d3f975daadfddd,49858476,518.905884,LI.FI diamond,5,0.000015675165896792
590,0x30c34a09f99f1f51cd9aefe795db5dddf17e649a,plain,0x84ddffa776bc094e88826f63d1b2bc94792d0c676edb8291504d7d2372c0b610,49858429,500,LI.FI diamond,42,0.004406770432708915
591,0x45efc859aa1cc4db7abcdc33a5494bfda4df1940,plain,0x5c8fd87d40ef3cbc1964a39cab32e30970c5e6f1dbfa34165ad036ed5d92e819,49858403,7056.926371,LI.FI diamond,24,0.11400004908607923
592,0xf6a700f1914e0792f47616c770ec242dfb6641e0,delegated,0xc4ff507a76b5ee7dea3438db21f6e8b31d59814c2f475dad41b10709afc83570,49858380,580.357505,LI.FI diamond,492,1.3606960108e-8
593,0xcc1561a3826b30280e2f052574094042fde2fcea,delegated,0x7ec530fa46202e141e878889af6f86f014939376a7bb37dfd615f419a7a95837,49858192,450,LI.FI diamond,807,0.006480627802555848
594,0x9ef6862dc5bc08b5705dae0404e83c7a55924f79,plain,0x93fcdacb3ae7b05300016854445aef0c9d65cc7258b11af0613f5e465a829a82,49858175,1110.652823,LI.FI diamond,48,0.00146821648864089
595,0xbe77bc72e7ef28946aba7f95ebbe27b7730f4475,delegated,0x9553b598ff103a0925cfc765dba74c00c53ed2a0acb11030317b04f91269f73e,49858108,18580.346555,LI.FI diamond,117,0.000796324908128334
596,0x9ac8b62e52fb714605e452b5dc97ee5a51ac4c3c,plain,0x982bba50be12d7c2b969ed3d4bc614b8fef132980d0bf599fd934025fc0fd4ef,49857790,234.916491,LI.FI diamond,23,1.24404778268e-7
597,0x37463bd4a3f4e58ff934fec52f6566485a6d2964,delegated,0x48c57d8e2edd6d00b1aae0f8bf43d331f1fa1e76ca605eab039cbd8e2fb7c5a9,49857601,359.007388,LI.FI diamond,499,0.00006319516999629
598,0xefd1f4f05a9434856fae5c350031453fd94fc4fa,delegated,0x6d3fc7966849df470f69fef998f35c3abc5217642e0c84343fde9d02f2ab6e71,49857253,885,LI.FI diamond,158,0.001041572892386103
599,0xbf0909c67f8ba396e99d49065b14b613699836c5,delegated,0x5d24c9409fe642ffa811a24f81d7551a3d184bb453ff698d26db7ccea8fe0257,49856883,496.810606,LI.FI diamond,33,0.00261766310193591
600,0x970e3868a94e06e604b1705a0238c1331afc276a,delegated,0xa516e56a26f9dee8816d3243e81cc9df98864c0db27b19997a74cb052e2d2637,49856873,300,LI.FI diamond,1368,0.06006047899368053
601,0x1c826be35c8757bf5201bd19df5b3294446ad48a,delegated,0xd3585bf870fcda99f70b988a5ebbb584656a124d9cf72ac73c65374fce3233ce,49856833,229.814827,LI.FI diamond,122,0.012345996159935943
602,0xb549b1e60551e14572a1ffefdb18739d21ada800,delegated,0x24a997bae60f7f2f94ad4ddc6ffa02131a5795e2c8018485ae4020f6d9ad4e12,49856392,424.57835,LI.FI diamond,18,0.009874133255327239
603,0x29889a4da5d57de6b0ccd19104f73b9f97b7cf76,delegated,0x7a18928e3babcd0515ecc8f2f30a58b5026dbe5347bfd7180b3d4e022b325bb2,49856370,521.848582,Socket gateway,17,0.001064790255600658
604,0x87816e71c1ae9ed200e3489e961c7cc5911bb2a1,delegated,0x6df773251d1ab73221b633eb148d20470df322f6ce4e6fefc465bc8379d553e2,49856260,3500,LI.FI diamond,78,0.000745719547927811
605,0x75a69c2b1b9b782e22fd9e62b4df6976f5865744,delegated,0x377348d23c18673cada6e14f9b767e24bda4c70f602dc2970a91d9186ad4b55b,49856149,250,LI.FI diamond,50,0.0000975521617
606,0x624095aabd0d6dbe90dd8ebff288de5f198328dd,plain,0x511a9821ad2f96b0036903696e9eda68e49b1dc3e20e3c76c5b7150e2e16c479,49856106,700.100499,LI.FI diamond,160,0.002131052440768181
607,0x50aeb9b9b5519b475223dc1cf78703d8a2943b1c,plain,0x868241a1c7a2aac6fbd1516afb55799b86b4e2fe25bfea52f785f53340631950,49855976,748.899068,LI.FI diamond,85,0.007515357293554426
608,0x11f0a2c00efa590d97aa11a47ec42600bcc18aa1,delegated,0x2b2ef8aa4ef8c5942d70c1ab0a0241a7039c8837bba349aa6754be5c6e7dbadf,49854281,355.413699,LI.FI diamond,13,0.02090333672669911
609,0x36c3580f374ae55bba2a976d667abd44e00506f4,plain,0xcb5619a48507f4670058efb232587bfb4e6d740dd9373e93186f5a6a75a7ad5e,49854075,305,LI.FI diamond,6,0.17166798287460122
610,0xc9629b295db51ab102541a4f0cc68b0fb12893f7,plain,0xe39f321a90e191829b2802524565a724c80cc61196d6587e750094b9a71d8670,49853656,1569.468065,LI.FI diamond,152,0.023844777715598904
